Date,GLD,SLV,USD_INR,DXY,USO,SPX,CPI,Rate,EUR_USD,VIX,Month
2025-02-28,2736.64,35.63,87.42,93.26,80.61,6071.42,3.64,1.69,1.128,13.96,2
2025-03-03,2737.62,35.5,87.18,93.25,81.38,6110.84,3.64,1.65,1.1167,18.04,3
2025-03-04,2736.74,36.4,87.73,93.33,81.67,6058.74,3.56,1.73,1.1211,19.42,3
2025-03-05,2735.71,35.29,87.76,92.4,80.15,6074.9,3.84,1.69,1.1352,21.41,3
2025-03-06,2730.6,35.34,87.18,92.19,80.24,6116.77,3.65,1.78,1.1276,22.51,3
2025-03-07,2733.3,36.33,87.64,92.86,79.46,6126.69,3.73,1.75,1.1076,16.38,3
2025-03-10,2732.91,35.2,87.94,92.75,80.36,6066.9,3.76,1.69,1.1143,20.0,3
2025-03-11,2732.18,35.3,87.93,91.91,79.32,6094.85,3.83,1.73,1.1326,19.97,3
2025-03-12,2742.22,35.59,88.02,92.48,78.51,6100.33,3.7,1.67,1.1214,19.31,3
2025-03-13,2742.98,36.0,87.92,92.12,77.53,6104.81,3.67,1.69,1.1085,16.08,3
2025-03-14,2740.37,35.71,87.53,91.47,77.91,6087.82,3.73,1.67,1.1118,13.89,3
2025-03-17,2738.79,35.09,87.54,93.18,78.39,6136.24,3.82,1.73,1.127,20.01,3
2025-03-18,2742.23,35.44,87.21,92.19,77.63,6043.21,3.71,1.76,1.1299,11.17,3
2025-03-19,2742.35,35.41,88.71,93.78,77.52,6089.37,3.64,1.73,1.1202,16.93,3
2025-03-20,2737.49,35.56,87.84,90.84,79.1,6117.54,3.6,1.74,1.1448,7.79,3
2025-03-21,2740.17,35.79,87.73,91.69,76.6,6119.92,3.62,1.74,1.1282,12.65,3
2025-03-24,2737.75,35.76,87.39,92.16,74.42,6148.88,3.79,1.72,1.1176,14.49,3
2025-03-25,2743.45,34.95,89.33,93.04,77.13,6146.35,3.7,1.63,1.1118,22.39,3
2025-03-26,2746.61,36.13,87.34,92.44,72.27,6103.93,3.68,1.77,1.1103,20.75,3
2025-03-27,2744.87,35.78,87.67,92.37,72.47,6153.6,3.67,1.78,1.1234,15.78,3
2025-03-28,2748.66,36.29,88.1,91.22,74.94,6095.28,3.73,1.67,1.1151,20.92,3
2025-03-31,2748.55,35.91,88.21,91.19,74.93,6146.73,3.71,1.67,1.1367,21.55,3
2025-04-01,2750.95,36.2,88.4,92.37,71.03,6175.22,3.71,1.72,1.1347,17.36,4
2025-04-02,2752.16,35.96,88.83,91.02,72.37,6159.45,3.84,1.71,1.1263,12.46,4
2025-04-03,2749.11,36.28,88.19,91.68,71.54,6128.27,3.85,1.67,1.1082,17.17,4
2025-04-04,2746.7,35.92,87.42,92.5,71.39,6117.25,3.6,1.62,1.1133,17.61,4
2025-04-07,2749.65,35.71,87.83,91.32,73.86,6083.44,3.76,1.7,1.1326,13.07,4
2025-04-08,2748.22,36.64,88.13,93.38,72.99,6140.72,3.67,1.71,1.1144,19.47,4
2025-04-09,2746.57,36.06,89.02,93.07,71.14,6100.04,3.72,1.72,1.1312,19.12,4
2025-04-10,2743.16,35.89,87.3,90.83,69.69,6111.81,3.76,1.7,1.1247,19.78,4
2025-04-11,2744.15,35.16,88.61,91.34,67.68,6101.98,3.72,1.67,1.1205,19.12,4
2025-04-14,2750.39,35.24,88.11,90.26,72.81,6125.99,3.76,1.73,1.113,20.92,4
2025-04-15,2746.61,35.82,88.45,91.46,70.75,6141.06,3.79,1.68,1.1191,17.28,4
2025-04-16,2746.33,35.76,87.99,92.69,67.74,6152.21,3.76,1.66,1.1219,18.81,4
2025-04-17,2750.49,35.51,87.63,91.75,70.19,6128.08,3.69,1.67,1.1303,16.41,4
2025-04-18,2749.87,35.8,88.44,92.44,68.19,6180.28,3.69,1.59,1.1111,15.66,4
2025-04-21,2750.97,36.4,88.4,90.85,67.35,6144.05,3.63,1.67,1.1174,23.35,4
2025-04-22,2747.22,35.99,88.57,92.71,68.38,6128.77,3.68,1.71,1.1204,9.82,4
2025-04-23,2748.24,35.27,88.09,91.62,65.61,6161.29,3.9,1.69,1.1266,21.51,4
2025-04-24,2747.3,35.67,87.81,92.07,65.99,6215.51,3.68,1.75,1.1109,15.52,4
2025-04-25,2750.12,35.43,87.34,91.98,66.5,6168.75,3.65,1.66,1.1068,15.0,4
2025-04-28,2753.58,35.64,88.54,91.04,64.84,6149.91,3.77,1.7,1.1267,19.05,4
2025-04-29,2761.55,35.73,88.35,91.13,66.76,6117.08,3.74,1.72,1.1048,12.04,4
2025-04-30,2763.09,35.73,87.67,92.82,68.74,6158.42,3.73,1.79,1.1328,14.74,4
2025-05-01,2763.82,35.43,87.89,92.37,63.07,6174.15,3.86,1.68,1.1184,14.6,5
2025-05-02,2764.14,35.88,87.94,92.88,60.83,6157.57,3.8,1.62,1.1045,17.11,5
2025-05-05,2762.72,35.69,87.44,92.3,59.74,6121.34,3.71,1.72,1.1152,14.78,5
2025-05-06,2763.53,34.75,87.79,92.15,63.03,6147.88,3.72,1.77,1.1238,24.4,5
2025-05-07,2762.31,36.73,87.64,90.65,61.58,6219.14,3.71,1.66,1.1147,25.19,5
2025-05-08,2762.6,36.35,88.01,91.82,62.91,6220.62,3.83,1.71,1.1202,9.91,5
2025-05-09,2766.57,35.81,87.86,92.01,62.34,6153.1,3.73,1.73,1.1274,20.18,5
2025-05-12,2763.11,35.93,87.42,93.59,58.46,6201.98,3.61,1.72,1.118,21.43,5
2025-05-13,2766.54,35.5,89.26,92.57,57.62,6148.54,3.76,1.68,1.1106,20.17,5
2025-05-14,2770.55,36.7,88.89,93.25,61.43,6228.13,3.64,1.64,1.117,15.37,5
2025-05-15,2769.99,36.77,87.88,92.5,60.7,6195.46,3.94,1.67,1.1341,17.02,5
2025-05-16,2763.02,35.98,88.42,91.44,59.17,6218.69,3.68,1.69,1.1369,15.01,5
2025-05-19,2760.92,36.3,88.5,92.1,56.31,6140.85,3.75,1.71,1.0998,16.32,5
2025-05-20,2764.93,36.01,88.9,92.2,60.16,6214.73,3.78,1.68,1.1309,13.16,5
2025-05-21,2764.73,35.41,87.91,91.25,61.36,6196.27,3.74,1.65,1.1225,17.54,5
2025-05-22,2761.42,35.73,88.87,91.69,58.98,6224.16,3.74,1.69,1.1292,11.99,5
2025-05-23,2759.71,35.93,88.06,91.83,56.33,6228.15,3.8,1.71,1.1145,17.2,5
2025-05-26,2762.33,35.73,87.68,93.28,57.73,6204.77,3.89,1.68,1.1023,13.01,5
2025-05-27,2764.03,35.84,88.72,90.33,54.52,6186.88,3.83,1.62,1.1258,18.83,5
2025-05-28,2763.23,35.89,89.02,92.95,58.98,6230.39,3.89,1.66,1.1106,15.28,5
2025-05-29,2762.04,35.87,89.67,91.24,56.65,6207.3,3.69,1.71,1.1061,19.16,5
2025-05-30,2760.8,35.91,87.79,90.89,52.57,6185.02,3.8,1.59,1.1068,22.33,5
2025-06-02,2757.87,35.43,88.75,92.92,55.13,6185.7,3.79,1.56,1.126,24.36,6
2025-06-03,2763.09,35.63,88.21,92.56,56.29,6171.09,3.8,1.74,1.1214,7.89,6
2025-06-04,2762.13,35.39,88.82,92.98,54.33,6202.19,3.89,1.69,1.1278,14.66,6
2025-06-05,2766.12,36.35,87.7,92.61,54.09,6252.68,3.76,1.69,1.1267,16.79,6
2025-06-06,2771.11,35.18,87.82,93.62,51.83,6227.03,3.74,1.61,1.1158,19.84,6
2025-06-09,2774.44,36.53,88.07,92.41,55.07,6207.91,3.82,1.7,1.1193,11.4,6
2025-06-10,2773.22,36.61,88.51,91.84,52.29,6250.05,3.64,1.67,1.1149,14.07,6
2025-06-11,2774.7,35.95,88.16,92.23,48.93,6203.03,3.76,1.58,1.1179,18.52,6
2025-06-12,2774.83,35.03,88.82,92.95,52.17,6232.96,3.77,1.73,1.1103,18.34,6
2025-06-13,2772.18,35.89,89.02,91.33,54.54,6226.81,3.71,1.67,1.1239,19.51,6
2025-06-16,2773.48,36.03,88.81,91.43,51.48,6257.67,3.87,1.64,1.1308,19.77,6
2025-06-17,2769.99,35.61,89.33,91.7,55.41,6189.08,3.7,1.64,1.1118,19.35,6
2025-06-18,2774.1,35.86,88.74,90.26,52.48,6212.99,3.77,1.56,1.1328,18.77,6
2025-06-19,2772.95,36.66,87.94,92.05,51.99,6191.45,3.81,1.69,1.1211,18.22,6
2025-06-20,2773.96,36.33,89.24,90.43,50.75,6234.91,3.9,1.67,1.1224,20.66,6
2025-06-23,2775.26,35.71,88.27,91.98,50.57,6281.14,3.79,1.65,1.103,9.04,6
2025-06-24,2774.84,35.43,89.03,92.63,49.89,6231.74,3.86,1.72,1.1019,24.18,6
2025-06-25,2777.16,35.97,89.38,91.55,49.53,6233.68,3.85,1.59,1.1214,9.18,6
2025-06-26,2776.11,36.0,88.83,93.27,50.92,6277.25,3.8,1.62,1.1279,13.68,6
2025-06-27,2779.4,36.33,87.86,90.76,47.72,6285.26,3.7,1.61,1.1133,17.09,6
2025-06-30,2775.61,35.87,88.16,92.87,47.17,6252.64,3.68,1.64,1.1367,20.69,6
2025-07-01,2776.57,36.3,89.3,92.46,46.82,6277.94,3.8,1.66,1.1273,6.02,7
2025-07-02,2783.35,36.96,88.56,90.54,52.91,6227.19,3.75,1.67,1.1109,17.89,7
2025-07-03,2780.76,36.48,88.7,94.08,49.64,6302.94,3.87,1.63,1.1203,21.17,7
2025-07-04,2779.22,36.11,89.05,91.86,48.95,6328.16,3.86,1.61,1.1448,21.98,7
2025-07-07,2781.53,36.09,89.03,91.2,46.0,6281.44,3.78,1.74,1.1076,15.21,7
2025-07-08,2782.8,36.03,88.83,90.78,49.14,6205.37,3.71,1.77,1.1253,16.8,7
2025-07-09,2784.64,36.67,88.6,91.72,47.45,6253.25,3.84,1.66,1.1168,15.54,7
2025-07-10,2786.95,35.98,88.55,91.8,47.9,6290.48,3.72,1.61,1.1271,16.43,7
2025-07-11,2789.75,36.28,89.15,91.98,45.32,6261.56,3.74,1.72,1.1327,13.87,7
2025-07-14,2794.11,36.34,89.01,91.65,47.41,6314.47,3.72,1.58,1.1161,14.44,7
2025-07-15,2796.25,36.15,88.62,92.39,46.06,6296.04,3.79,1.63,1.1312,19.74,7
2025-07-16,2796.33,35.8,89.3,91.57,45.2,6259.31,3.9,1.61,1.1422,18.53,7
2025-07-17,2799.37,36.52,88.7,90.33,48.03,6283.57,3.81,1.59,1.1207,19.97,7
2025-07-18,2806.36,36.46,88.35,91.76,43.33,6257.89,3.77,1.63,1.1278,18.86,7
2025-07-21,2806.88,36.69,88.41,89.98,47.38,6281.32,3.69,1.6,1.1141,20.82,7
2025-07-22,2804.73,36.25,88.31,92.16,47.48,6272.26,3.85,1.65,1.1202,21.51,7
2025-07-23,2809.27,37.01,88.67,91.09,44.22,6326.24,3.75,1.65,1.1182,11.03,7
2025-07-24,2809.91,36.18,89.44,92.0,44.21,6356.58,3.82,1.61,1.128,14.58,7
2025-07-25,2804.01,37.14,88.43,92.92,45.29,6252.26,3.78,1.63,1.132,17.07,7
2025-07-28,2807.79,35.8,88.94,91.1,46.19,6239.6,3.88,1.63,1.1189,17.91,7
2025-07-29,2807.19,36.67,88.53,92.71,45.22,6292.04,3.8,1.68,1.1353,15.32,7
2025-07-30,2808.03,36.69,88.73,91.51,46.3,6255.95,3.81,1.64,1.1353,21.65,7
2025-07-31,2810.25,36.21,88.12,93.25,48.88,6304.99,3.85,1.68,1.1285,25.92,7
2025-08-01,2812.04,36.73,88.78,91.56,44.26,6328.17,3.99,1.67,1.1148,18.74,8
2025-08-04,2815.52,37.11,88.8,91.17,41.78,6352.62,3.89,1.67,1.1139,18.34,8
2025-08-05,2815.36,35.71,89.18,92.39,46.81,6315.94,3.81,1.71,1.1119,21.4,8
2025-08-06,2818.26,36.84,89.03,91.49,48.48,6306.21,3.82,1.58,1.1295,10.54,8
2025-08-07,2818.71,35.65,88.33,91.16,45.86,6254.75,3.78,1.62,1.1079,18.11,8
2025-08-08,2822.39,36.3,89.48,91.45,42.86,6316.99,3.75,1.73,1.1268,21.92,8
2025-08-11,2825.69,37.39,89.06,91.8,44.77,6320.44,3.78,1.63,1.1092,15.43,8
2025-08-12,2824.05,36.48,89.06,92.9,42.77,6339.57,3.76,1.5,1.1282,13.09,8
2025-08-13,2828.91,36.31,88.97,90.28,46.29,6301.25,3.88,1.63,1.1202,17.26,8
2025-08-14,2828.6,36.69,88.73,91.84,42.3,6311.55,3.74,1.64,1.1333,17.76,8
2025-08-15,2832.61,37.65,89.11,92.32,44.42,6282.36,3.93,1.51,1.1314,14.37,8
2025-08-18,2835.23,36.13,89.25,91.97,43.03,6260.06,3.89,1.7,1.1344,26.38,8
2025-08-19,2842.58,36.53,88.15,92.86,45.32,6297.65,3.83,1.6,1.1346,16.09,8
2025-08-20,2843.36,37.56,88.76,91.75,44.38,6285.89,3.83,1.65,1.1214,13.39,8
2025-08-21,2843.76,37.71,88.91,91.66,45.51,6345.2,3.79,1.62,1.1084,17.63,8
2025-08-22,2845.23,36.95,89.18,92.28,45.26,6321.66,3.85,1.57,1.1095,21.63,8
2025-08-25,2845.81,36.5,89.66,91.88,43.31,6323.15,3.92,1.58,1.0991,18.07,8
2025-08-26,2849.94,37.89,88.69,91.49,46.61,6311.87,3.78,1.59,1.1092,19.94,8
2025-08-27,2846.36,37.64,88.84,92.21,45.34,6246.52,3.71,1.69,1.1207,14.51,8
2025-08-28,2844.6,37.25,88.84,91.27,43.55,6390.85,3.89,1.62,1.1144,23.95,8
2025-08-29,2842.81,36.63,88.71,91.3,50.11,6317.69,3.86,1.61,1.1182,20.25,8
2025-09-01,2847.5,37.0,88.94,91.36,46.69,6337.43,3.75,1.58,1.1249,22.19,9
2025-09-02,2854.64,37.05,89.51,92.87,45.55,6308.25,3.78,1.69,1.117,19.46,9
2025-09-03,2855.98,37.26,88.61,89.2,48.81,6383.16,3.77,1.7,1.1088,21.3,9
2025-09-04,2857.14,37.72,89.36,92.09,49.8,6360.4,3.78,1.69,1.1195,14.51,9
2025-09-05,2859.07,37.52,88.31,91.8,45.96,6333.41,3.82,1.65,1.111,16.03,9
2025-09-08,2864.51,36.81,88.89,90.43,47.1,6348.53,3.82,1.64,1.1173,23.39,9
2025-09-09,2863.28,37.77,89.02,92.02,44.59,6412.75,3.79,1.57,1.1334,24.24,9
2025-09-10,2865.8,37.38,90.03,92.15,46.43,6362.31,3.78,1.62,1.1173,13.41,9
2025-09-11,2870.68,37.59,89.07,92.23,46.51,6361.15,3.83,1.59,1.1377,19.0,9
2025-09-12,2874.06,37.95,88.12,89.64,47.46,6340.46,3.86,1.54,1.1343,16.28,9
2025-09-15,2876.46,36.95,88.23,92.85,47.94,6313.96,3.82,1.68,1.1142,15.21,9
2025-09-16,2881.46,37.44,89.26,91.16,48.59,6368.1,3.94,1.59,1.1089,19.14,9
2025-09-17,2874.62,37.16,89.56,92.3,48.15,6384.76,3.89,1.68,1.1195,22.56,9
2025-09-18,2878.61,36.79,89.45,92.34,45.47,6410.09,3.72,1.67,1.1315,19.81,9
2025-09-19,2878.34,37.56,89.36,91.04,46.24,6311.75,3.89,1.65,1.1151,16.72,9
2025-09-22,2874.32,38.37,89.86,92.27,47.25,6347.55,3.9,1.65,1.1291,20.06,9
2025-09-23,2877.8,36.68,89.02,91.43,48.01,6365.98,3.82,1.59,1.1321,16.56,9
2025-09-24,2884.05,37.48,89.75,90.08,50.92,6385.4,3.74,1.72,1.1123,19.65,9
2025-09-25,2885.46,37.77,88.5,92.67,46.74,6383.25,3.86,1.62,1.1132,23.59,9
2025-09-26,2890.38,37.62,88.87,91.11,48.61,6386.05,3.86,1.64,1.1271,9.69,9
2025-09-29,2897.4,37.62,88.43,91.04,51.5,6404.04,3.77,1.59,1.1215,21.19,9
2025-09-30,2903.48,37.23,89.21,91.4,49.26,6366.8,3.74,1.57,1.1131,11.84,9
2025-10-01,2910.6,37.93,89.34,91.94,51.06,6424.02,3.85,1.64,1.1165,22.91,10
2025-10-02,2914.86,37.59,89.43,91.67,50.14,6411.1,3.84,1.63,1.1193,15.45,10
2025-10-03,2916.98,37.04,89.41,92.15,51.22,6390.61,3.83,1.58,1.1044,13.13,10
2025-10-06,2913.73,38.36,88.93,90.64,50.55,6450.33,3.86,1.55,1.1277,20.78,10
2025-10-07,2914.83,38.28,89.31,91.11,52.64,6451.09,3.78,1.55,1.1152,19.46,10
2025-10-08,2914.01,37.9,88.67,91.61,48.53,6434.49,3.83,1.68,1.0922,14.0,10
2025-10-09,2922.84,38.09,90.11,93.22,51.2,6318.04,3.91,1.59,1.1198,12.99,10
2025-10-10,2924.16,38.44,89.29,91.61,52.84,6458.07,3.84,1.6,1.1126,17.25,10
2025-10-13,2926.43,38.13,89.2,92.56,53.64,6436.64,3.73,1.69,1.1369,13.18,10
2025-10-14,2930.07,38.45,90.25,91.72,55.89,6475.09,3.83,1.56,1.1141,13.75,10
2025-10-15,2932.08,38.0,88.85,91.3,52.46,6454.12,3.78,1.58,1.109,18.46,10
2025-10-16,2939.37,38.74,88.92,91.49,56.54,6466.45,3.89,1.58,1.1251,14.14,10
2025-10-17,2939.24,38.34,88.94,91.55,52.61,6447.56,3.9,1.69,1.1134,19.71,10
2025-10-20,2941.72,38.32,89.47,92.16,56.94,6463.76,3.74,1.71,1.1122,23.96,10
2025-10-21,2941.19,37.73,89.73,92.78,56.27,6485.22,3.93,1.65,1.1251,17.41,10
2025-10-22,2938.81,38.32,89.89,91.96,53.17,6434.0,3.79,1.65,1.1096,18.52,10
2025-10-23,2938.69,37.87,90.82,92.62,55.98,6382.43,4.0,1.58,1.1054,26.07,10
2025-10-24,2940.4,37.97,88.42,90.9,55.63,6422.48,3.87,1.71,1.1373,13.25,10
2025-10-27,2940.85,37.9,89.86,91.33,57.36,6445.5,3.78,1.62,1.1258,22.76,10
2025-10-28,2940.44,37.8,89.29,91.08,56.04,6438.15,3.79,1.65,1.1174,22.28,10
2025-10-29,2937.74,39.04,89.29,91.91,56.25,6400.6,3.91,1.6,1.12,21.42,10
2025-10-30,2939.26,38.74,89.28,91.37,59.99,6391.17,3.85,1.6,1.1251,23.17,10
2025-10-31,2936.22,38.94,89.15,92.24,57.44,6419.97,3.87,1.69,1.1297,19.12,10
2025-11-03,2940.42,37.74,90.46,90.91,59.68,6468.53,4.01,1.64,1.1124,15.67,11
2025-11-04,2942.44,38.28,90.05,91.68,57.97,6493.81,3.83,1.68,1.1237,22.38,11
2025-11-05,2939.51,37.7,89.65,92.19,62.15,6476.0,3.89,1.62,1.1149,22.53,11
2025-11-06,2940.25,37.94,90.32,89.99,57.86,6482.32,4.0,1.56,1.1181,22.42,11
2025-11-07,2939.55,37.85,88.9,93.34,58.39,6450.28,3.91,1.58,1.1216,18.18,11
2025-11-10,2942.27,38.75,89.0,91.41,63.08,6402.54,3.76,1.61,1.1199,15.14,11
2025-11-11,2948.23,38.17,88.59,90.01,59.54,6443.24,3.93,1.57,1.1274,18.77,11
2025-11-12,2943.9,38.7,89.34,91.76,64.04,6451.24,3.8,1.55,1.1249,21.77,11
2025-11-13,2945.91,38.54,89.78,91.65,63.04,6446.19,4.0,1.66,1.1049,22.1,11
2025-11-14,2947.03,39.23,89.76,91.56,61.36,6464.84,3.83,1.58,1.1064,16.28,11
2025-11-17,2950.78,37.77,89.8,92.41,58.45,6478.54,4.13,1.61,1.1163,19.26,11
2025-11-18,2953.06,38.89,89.03,92.22,62.45,6492.99,4.01,1.62,1.1383,12.76,11
2025-11-19,2952.23,38.84,90.15,91.85,63.11,6461.16,3.83,1.57,1.1115,21.94,11
2025-11-20,2952.76,38.0,89.88,91.97,65.66,6414.49,3.9,1.67,1.1179,14.87,11
2025-11-21,2951.74,38.78,90.13,91.53,66.92,6459.21,3.96,1.55,1.1146,21.14,11
2025-11-24,2956.7,38.57,88.83,93.03,62.79,6477.11,3.96,1.61,1.1145,13.4,11
2025-11-25,2958.26,38.37,89.94,90.42,66.18,6514.58,3.93,1.61,1.1218,22.13,11
